Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
WRMA Android Regression,,,,02-04-2025 17:25:26,02-04-2025 17:25:37,11.245s,FAILED
,,,,,,,
Test Cases/App Installation And Launching/C658-C667-C668_AppInstallationAndLaunching,,"Verify that the Intro Page opens correctly
Verify that the Term and Conditions in Guest Mode is displayed correctly
Verify that the Privacy Policy in Guest Mode is displayed correctly",,02-04-2025 17:25:26,02-04-2025 17:25:28,2.069s,FAILED
"startApplication(appUrl, true)",,Launch the application on the physical device,,02-04-2025 17:25:26,02-04-2025 17:25:28,1.932s,FAILED
,,,,,,,
Test Cases/Guest User Mode/C666-C719-C738_GuestUserMode,,"C666-Verify that the Settings in Guest Mode is displayed correctly
C719-Verify that the app version on the Settings menu in Guest Mode is correct
C738-Verify that the bottom navbar is displayed correctly when the user is in Guest state",,02-04-2025 17:25:28,02-04-2025 17:25:29,1.011s,FAILED
"startApplication(appUrl, true)",,Launch the Westgate mobile application,,02-04-2025 17:25:28,02-04-2025 17:25:29,0.954s,FAILED
,,,,,,,
Test Cases/Guest User Mode/C764-C793_GuestUserMode,,Verify that the Login Now tile is redirected to the OAM website,,02-04-2025 17:25:29,02-04-2025 17:25:30,1.452s,FAILED
"startApplication(""/Users/gv.vignesh/Downloads/WGR-Android-Automation/App Folder/app-debug.apk"", true)",,Launch the application,,02-04-2025 17:25:29,02-04-2025 17:25:30,1.405s,FAILED
,,,,,,,
Test Cases/Sign Up New UserPage/C660-C681_SignUpNewUserPage,,"C660-Verify that the correct inline error message appears when incorrect email addresses are entered on the Login or Sign up page
C677-Verify that the correct inline error message appears when incorrect email addresses are entered on the New User page
C678-Verify that the correct inline error message appears when the email address with the domain ""@wgresorts.com"" is entered
C679-Verify that the correct inline error message appears when the confirmation email address doesn't match the original email address
C680-Verify that the system doesn't allow go to the next page users to proceed with existing email addresses in the system
C681-Verify that the system doesn't allow copy and paste the initially entered email address",,02-04-2025 17:25:30,02-04-2025 17:25:31,1.192s,FAILED
emailValidationTests = new EmailValidationTests(),,,,02-04-2025 17:25:30,02-04-2025 17:25:30,0.003s,PASSED
emailValidationTests.runAllTests(),,,,02-04-2025 17:25:30,02-04-2025 17:25:30,0.000s,PASSED
setup(),,,,02-04-2025 17:25:30,02-04-2025 17:25:30,0.001s,PASSED
"startApplication(appUrl, true)",,,,02-04-2025 17:25:30,02-04-2025 17:25:31,1.092s,FAILED
,,,,,,,
Test Cases/Sign Up New UserPage/C682-C688_SignUpNewUserPage,,"C682-Verify that an correct inline error message appears when numbers are entered in the First Name and Last Name fields
C683-Verify that the correct inline error message appears when typing the password less than 8 symbols
C684-Verify that the password field doesn't allow typing more than 20 symbols
C685-Verify that the correct inline error message appears when the Confirm password doesn't match the original password
C686-Verify that the First and Last name fields don't allow typing more than 50 symbols
C687-Verify that the Next button is activated only when all fields are filled
C688-Verify that the Next button remains inactive If any fields are left blank",,02-04-2025 17:25:31,02-04-2025 17:25:33,1.381s,FAILED
"startApplication(""/Users/gv.vignesh/Downloads/WGR-Android-Automation/App Folder/universal.apk"", true)",,Start the application using the specified APK file,,02-04-2025 17:25:32,02-04-2025 17:25:33,1.343s,FAILED
,,,,,,,
Test Cases/Sign Up New UserPage/C699_SignUpNewUserPage,,Verify that the Next button on the 'Not Verified Thank You' page is clickable,,02-04-2025 17:25:33,02-04-2025 17:25:34,1.391s,FAILED
"testData = findTestData(""Data Files/LogiNewUser"")",,"Retrieve test data from the ""C699"" data file",,02-04-2025 17:25:33,02-04-2025 17:25:33,0.128s,PASSED
"email = testData.getValue(""email"", 1)",,"Extract email, first name, last name, password, and confirm password from the test data file",,02-04-2025 17:25:33,02-04-2025 17:25:33,0.006s,PASSED
"firstName = testData.getValue(""firstname"", 1)",,,,02-04-2025 17:25:33,02-04-2025 17:25:33,0.001s,PASSED
"lastName = testData.getValue(""lastname"", 1)",,,,02-04-2025 17:25:33,02-04-2025 17:25:33,0.000s,PASSED
"password = testData.getValue(""password"", 1)",,,,02-04-2025 17:25:33,02-04-2025 17:25:33,0.001s,PASSED
"confirmPassword = testData.getValue(""confirm password"", 1)",,,,02-04-2025 17:25:33,02-04-2025 17:25:33,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application with reset enabled (clears previous session data),,02-04-2025 17:25:33,02-04-2025 17:25:34,1.231s,FAILED
,,,,,,,
Test Cases/Login Owner OR Renter/C735-C736-C739_LoginOwnerOrRenter,,"Verify that the bottom navbar is displayed correctly when the user is in a logged-in state
Verify that the Term and Conditions in Logged state is displayed correctly
Verify that the Privacy Policy in Logged state is displayed correctly",,02-04-2025 17:25:34,02-04-2025 17:25:36,1.397s,FAILED
"testData = findTestData(""Data Files/LogiNewUser"")",,"Retrieve test data from ""C739"" data file",,02-04-2025 17:25:34,02-04-2025 17:25:34,0.009s,PASSED
"email = testData.getValue(""email"", 1)",,Extract the email and password from the test data,,02-04-2025 17:25:34,02-04-2025 17:25:34,0.001s,PASSED
