Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
WRMA-Android Regression,,,,27-03-2025 21:04:05,27-03-2025 21:09:35,5m - 29.850s,FAILED
,,,,,,,
Test Cases/Sign Up New UserPage/C682-C688_SignUpNewUserPage,,"C682-Verify that an correct inline error message appears when numbers are entered in the First Name and Last Name fields
C683-Verify that the correct inline error message appears when typing the password less than 8 symbols
C684-Verify that the password field doesn't allow typing more than 20 symbols
C685-Verify that the correct inline error message appears when the Confirm password doesn't match the original password
C686-Verify that the First and Last name fields don't allow typing more than 50 symbols
C687-Verify that the Next button is activated only when all fields are filled
C688-Verify that the Next button remains inactive If any fields are left blank",,27-03-2025 21:05:48,27-03-2025 21:05:48,0.551s,FAILED
"testData = findTestData(""Data Files/C682-688"")",,Initialize test data from Excel file,,27-03-2025 21:05:48,27-03-2025 21:05:48,0.007s,PASSED
"startApplication(""/Users/gv.vignesh/Downloads/WGR-Android-Automation/App Folder/universal.apk"", false)",,Launch the mobile application,,27-03-2025 21:05:48,27-03-2025 21:05:48,0.531s,FAILED
,,,,,,,
Test Cases/Sign Up New UserPage/C660-C681_SignUpNewUserPage,,"C660-Verify that the correct inline error message appears when incorrect email addresses are entered on the Login or Sign up page
C677-Verify that the correct inline error message appears when incorrect email addresses are entered on the New User page
C678-Verify that the correct inline error message appears when the email address with the domain ""@wgresorts.com"" is entered
C679-Verify that the correct inline error message appears when the confirmation email address doesn't match the original email address
C680-Verify that the system doesn't allow go to the next page users to proceed with existing email addresses in the system
C681-Verify that the system doesn't allow copy and paste the initially entered email address",,27-03-2025 21:05:50,27-03-2025 21:05:51,1.194s,FAILED
emailValidationTests = new EmailValidationTests(),,,,27-03-2025 21:05:50,27-03-2025 21:05:50,0.001s,PASSED
emailValidationTests.runAllTests(),,,,27-03-2025 21:05:50,27-03-2025 21:05:50,0.000s,PASSED
testInvalidEmailFormat(),,,,27-03-2025 21:05:50,27-03-2025 21:05:50,0.000s,PASSED
"excelData = findTestData(""Data Files/InvalidEmail"")",,"Retrieve test data from ""InvalidEmail"" Excel file",,27-03-2025 21:05:50,27-03-2025 21:05:50,0.007s,PASSED
rowCount = excelData.getRowNumbers(),,Get the total number of rows available in the Excel sheet,,27-03-2025 21:05:50,27-03-2025 21:05:50,0.000s,PASSED
"startApplication(APK_PATH, false)",,Start the mobile application,,27-03-2025 21:05:50,27-03-2025 21:05:51,1.170s,FAILED
,,,,,,,
Test Cases/Sign Up New UserPage/C699_SignUpNewUserPage,,Verify that the Next button on the 'Not Verified Thank You' page is clickable,,27-03-2025 21:05:55,27-03-2025 21:08:27,2m - 31.567s,FAILED
"testData = findTestData(""Data Files/C699"")",,"Retrieve test data from the ""C699"" data file",,27-03-2025 21:05:55,27-03-2025 21:05:55,0.005s,PASSED
