Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
WRMA Android Regression,,,,02-04-2025 17:17:59,02-04-2025 17:22:24,4m - 25.293s,FAILED
,,,,,,,
Test Cases/App Installation And Launching/C658-C667-C668_AppInstallationAndLaunching,,"Verify that the Intro Page opens correctly
Verify that the Term and Conditions in Guest Mode is displayed correctly
Verify that the Privacy Policy in Guest Mode is displayed correctly",,02-04-2025 17:17:59,02-04-2025 17:20:43,2m - 43.782s,PASSED
"startApplication(appUrl, true)",,Launch the application on the physical device,,02-04-2025 17:17:59,02-04-2025 17:18:26,26.772s,PASSED
delay(3),,Wait for 3 seconds for the app to load,,02-04-2025 17:18:26,02-04-2025 17:18:29,3.016s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - Youre Moments Away FromCustomized Vacation Experiences""), 0)",,"Verify the text ""You are Moments Away From Customized Vacation Experiences"" is present",,02-04-2025 17:18:29,02-04-2025 17:18:33,3.773s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 17:18:33,02-04-2025 17:18:36,3.009s,PASSED
"text = getText(findTestObject(""Object Repository/Repo/android.widget.TextView - Youre Moments Away FromCustomized Vacation Experiences""), 0)",,"Get the text ""You are Moments Away From Customized Vacation Experiences"" and print it",,02-04-2025 17:18:36,02-04-2025 17:18:36,0.221s,PASSED
"println(""Text: "" + text)",,,,02-04-2025 17:18:36,02-04-2025 17:18:36,0.009s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 17:18:36,02-04-2025 17:18:39,3.008s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Verify the ""Login or Sign Up"" button is present",,02-04-2025 17:18:39,02-04-2025 17:18:39,0.284s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 17:18:39,02-04-2025 17:18:42,3.011s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Verify the bottom navigation bar ""Home"" is present",,02-04-2025 17:18:42,02-04-2025 17:18:43,0.233s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 17:18:43,02-04-2025 17:18:46,3.010s,PASSED
