Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
WRMA Android Regression,,,,01-04-2025 10:36:30,01-04-2025 11:09:41,33m - 11.609s,PASSED
,,,,,,,
Test Cases/App Installation And Launching/C658-C667-C668_AppInstallationAndLaunching,,"Verify that the Intro Page opens correctly
Verify that the Term and Conditions in Guest Mode is displayed correctly
Verify that the Privacy Policy in Guest Mode is displayed correctly",,01-04-2025 10:36:30,01-04-2025 10:38:46,2m - 16.502s,PASSED
"startApplication(appUrl, true)",,Launch the application on the physical device,,01-04-2025 10:36:30,01-04-2025 10:36:39,8.606s,PASSED
delay(3),,Wait for 3 seconds for the app to load,,01-04-2025 10:36:39,01-04-2025 10:36:42,3.017s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - Youre Moments Away FromCustomized Vacation Experiences""), 0)",,"Verify the text ""You are Moments Away From Customized Vacation Experiences"" is present",,01-04-2025 10:36:42,01-04-2025 10:36:44,2.775s,PASSED
delay(3),,Wait for 3 seconds,,01-04-2025 10:36:44,01-04-2025 10:36:47,3.010s,PASSED
"text = getText(findTestObject(""Object Repository/Repo/android.widget.TextView - Youre Moments Away FromCustomized Vacation Experiences""), 0)",,"Get the text ""You are Moments Away From Customized Vacation Experiences"" and print it",,01-04-2025 10:36:47,01-04-2025 10:36:47,0.102s,PASSED
"println(""Text: "" + text)",,,,01-04-2025 10:36:47,01-04-2025 10:36:47,0.003s,PASSED
delay(3),,Wait for 3 seconds,,01-04-2025 10:36:47,01-04-2025 10:36:50,3.011s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Verify the ""Login or Sign Up"" button is present",,01-04-2025 10:36:50,01-04-2025 10:36:51,0.067s,PASSED
delay(3),,Wait for 3 seconds,,01-04-2025 10:36:51,01-04-2025 10:36:54,3.010s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Verify the bottom navigation bar ""Home"" is present",,01-04-2025 10:36:54,01-04-2025 10:36:54,0.082s,PASSED
delay(3),,Wait for 3 seconds,,01-04-2025 10:36:54,01-04-2025 10:36:57,3.010s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Verify the bottom navigation bar ""My Account"" is present",,01-04-2025 10:36:57,01-04-2025 10:36:57,0.067s,PASSED
delay(3),,Wait for 3 seconds,,01-04-2025 10:36:57,01-04-2025 10:37:00,3.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Vacation More. Get More""), 0)",,"Tap on the non-clickable text ""Vacation More. Get More""",,01-04-2025 10:37:00,01-04-2025 10:37:00,0.152s,PASSED
delay(3),,Wait for 3 seconds,,01-04-2025 10:37:00,01-04-2025 10:37:03,3.009s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Repo/android.widget.TextView - Vacation More. Get More""), 0)",,"Verify that tapping on ""Vacation More. Get More"" does not redirect to the next page",,01-04-2025 10:37:03,01-04-2025 10:37:03,0.092s,PASSED
delay(3),,Wait for 3 seconds,,01-04-2025 10:37:03,01-04-2025 10:37:06,3.011s,PASSED
