Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
WRMA Android Regression,,,,02-04-2025 10:54:36,02-04-2025 11:28:06,33m - 30.372s,PASSED
,,,,,,,
Test Cases/App Installation And Launching/C658-C667-C668_AppInstallationAndLaunching,,"Verify that the Intro Page opens correctly
Verify that the Term and Conditions in Guest Mode is displayed correctly
Verify that the Privacy Policy in Guest Mode is displayed correctly",,02-04-2025 10:54:36,02-04-2025 10:56:53,2m - 16.777s,PASSED
"startApplication(appUrl, true)",,Launch the application on the physical device,,02-04-2025 10:54:36,02-04-2025 10:54:45,8.596s,PASSED
delay(3),,Wait for 3 seconds for the app to load,,02-04-2025 10:54:45,02-04-2025 10:54:48,3.016s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - Youre Moments Away FromCustomized Vacation Experiences""), 0)",,"Verify the text ""You are Moments Away From Customized Vacation Experiences"" is present",,02-04-2025 10:54:48,02-04-2025 10:54:50,2.601s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 10:54:50,02-04-2025 10:54:53,3.011s,PASSED
"text = getText(findTestObject(""Object Repository/Repo/android.widget.TextView - Youre Moments Away FromCustomized Vacation Experiences""), 0)",,"Get the text ""You are Moments Away From Customized Vacation Experiences"" and print it",,02-04-2025 10:54:53,02-04-2025 10:54:54,0.080s,PASSED
"println(""Text: "" + text)",,,,02-04-2025 10:54:54,02-04-2025 10:54:54,0.003s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 10:54:54,02-04-2025 10:54:57,3.010s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Verify the ""Login or Sign Up"" button is present",,02-04-2025 10:54:57,02-04-2025 10:54:57,0.076s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 10:54:57,02-04-2025 10:55:00,3.010s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Verify the bottom navigation bar ""Home"" is present",,02-04-2025 10:55:00,02-04-2025 10:55:00,0.069s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 10:55:00,02-04-2025 10:55:03,3.006s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Verify the bottom navigation bar ""My Account"" is present",,02-04-2025 10:55:03,02-04-2025 10:55:03,0.058s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 10:55:03,02-04-2025 10:55:06,3.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Vacation More. Get More""), 0)",,"Tap on the non-clickable text ""Vacation More. Get More""",,02-04-2025 10:55:06,02-04-2025 10:55:06,0.135s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 10:55:06,02-04-2025 10:55:09,3.009s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Repo/android.widget.TextView - Vacation More. Get More""), 0)",,"Verify that tapping on ""Vacation More. Get More"" does not redirect to the next page",,02-04-2025 10:55:09,02-04-2025 10:55:09,0.087s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 10:55:09,02-04-2025 10:55:12,3.010s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Repo/android.widget.TextView - Explore Westgate Loyalty""), 0)",,"Verify the text ""Explore Westgate Loyalty"" is visible",,02-04-2025 10:55:12,02-04-2025 10:55:12,0.078s,PASSED
