Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
WRMA Android Regression,,,,31-03-2025 20:25:17,31-03-2025 21:22:35,57m - 18.064s,PASSED
,,,,,,,
Test Cases/App Installation And Launching/C658-C667-C668_AppInstallationAndLaunching,,"Verify that the Intro Page opens correctly
Verify that the Term and Conditions in Guest Mode is displayed correctly
Verify that the Privacy Policy in Guest Mode is displayed correctly",,31-03-2025 20:25:17,31-03-2025 20:28:40,3m - 22.752s,PASSED
"startApplication(appUrl, true)",,Launch the application on the physical device,,31-03-2025 20:25:17,31-03-2025 20:25:48,30.562s,PASSED
delay(3),,Wait for 3 seconds for the app to load,,31-03-2025 20:25:48,31-03-2025 20:25:51,3.019s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - Youre Moments Away FromCustomized Vacation Experiences""), 0)",,"Verify the text ""You are Moments Away From Customized Vacation Experiences"" is present",,31-03-2025 20:25:51,31-03-2025 20:25:55,4.086s,PASSED
delay(3),,Wait for 3 seconds,,31-03-2025 20:25:55,31-03-2025 20:25:58,3.011s,PASSED
"text = getText(findTestObject(""Object Repository/Repo/android.widget.TextView - Youre Moments Away FromCustomized Vacation Experiences""), 0)",,"Get the text ""You are Moments Away From Customized Vacation Experiences"" and print it",,31-03-2025 20:25:58,31-03-2025 20:25:58,0.211s,PASSED
"println(""Text: "" + text)",,,,31-03-2025 20:25:58,31-03-2025 20:25:58,0.003s,PASSED
delay(3),,Wait for 3 seconds,,31-03-2025 20:25:58,31-03-2025 20:26:01,3.010s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Verify the ""Login or Sign Up"" button is present",,31-03-2025 20:26:01,31-03-2025 20:26:01,0.216s,PASSED
delay(3),,Wait for 3 seconds,,31-03-2025 20:26:01,31-03-2025 20:26:04,3.011s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Verify the bottom navigation bar ""Home"" is present",,31-03-2025 20:26:04,31-03-2025 20:26:04,0.261s,PASSED
delay(3),,Wait for 3 seconds,,31-03-2025 20:26:04,31-03-2025 20:26:07,3.006s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Verify the bottom navigation bar ""My Account"" is present",,31-03-2025 20:26:07,31-03-2025 20:26:08,0.169s,PASSED
delay(3),,Wait for 3 seconds,,31-03-2025 20:26:08,31-03-2025 20:26:11,3.011s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Vacation More. Get More""), 0)",,"Tap on the non-clickable text ""Vacation More. Get More""",,31-03-2025 20:26:11,31-03-2025 20:26:11,0.367s,PASSED
delay(3),,Wait for 3 seconds,,31-03-2025 20:26:11,31-03-2025 20:26:14,3.008s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Repo/android.widget.TextView - Vacation More. Get More""), 0)",,"Verify that tapping on ""Vacation More. Get More"" does not redirect to the next page",,31-03-2025 20:26:14,31-03-2025 20:26:14,0.278s,PASSED
delay(3),,Wait for 3 seconds,,31-03-2025 20:26:14,31-03-2025 20:26:17,3.012s,PASSED
