Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sprint-4,,,,28-04-2025 13:35:35,28-04-2025 14:13:09,37m - 34.172s,FAILED
,,,,,,,
Test Cases/Home Page/C753_LoggeOutState_Verification,,C753-Verify that the mandatory sections of the Home Page are displayed correctly in the logged-out state,,28-04-2025 13:35:35,28-04-2025 13:37:06,1m - 30.412s,PASSED
"startApplication(""/Users/gv.vignesh/Downloads/app-debug (2.99.69).apk"", true)",,Launch the mobile application from the specified APK file path and clear any previous data,,28-04-2025 13:35:35,28-04-2025 13:36:08,32.542s,PASSED
delay(10),,Wait for 10 seconds to allow the app to load completely,,28-04-2025 13:36:08,28-04-2025 13:36:18,10.015s,PASSED
"tap(findTestObject(""Object Repository/Carousel/android.widget.TextView - Home""), 0)",,Tap on the Home text view element in the application,,28-04-2025 13:36:18,28-04-2025 13:36:19,0.795s,PASSED
delay(15),,Wait for 15 seconds to allow the home screen to load,,28-04-2025 13:36:19,28-04-2025 13:36:34,15.009s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView""), 0)",,Verify that a text view element exists on the screen,,28-04-2025 13:36:34,28-04-2025 13:36:34,0.411s,PASSED
"swipe(800, 500, 100, 500)",,Perform a horizontal swipe gesture from right to left,,28-04-2025 13:36:34,28-04-2025 13:36:36,1.350s,PASSED
delay(10),,Wait for 10 seconds after swipe action,,28-04-2025 13:36:36,28-04-2025 13:36:46,10.014s,PASSED
"scrollToText(""recommended"")",,Scroll down to find text containing recommended,,28-04-2025 13:36:46,28-04-2025 13:36:51,5.104s,PASSED
delay(10),,Wait for 10 seconds after scrolling,,28-04-2025 13:36:51,28-04-2025 13:37:01,10.012s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - Login Now""), 0)",,Verify the Login Now text element exists on screen,,28-04-2025 13:37:01,28-04-2025 13:37:01,0.381s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - Book a Rental""), 0)",,Verify the Book a Rental text element exists on screen,,28-04-2025 13:37:01,28-04-2025 13:37:01,0.321s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - RECOMMENDED FOR YOU""), 0)",,Verify the RECOMMENDED FOR YOU text element exists on screen,,28-04-2025 13:37:01,28-04-2025 13:37:02,0.305s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - Home""), 0)",,Verify the Home text element exists on screen,,28-04-2025 13:37:02,28-04-2025 13:37:02,0.315s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - My Account""), 0)",,Verify the My Account text element exists on screen,,28-04-2025 13:37:02,28-04-2025 13:37:02,0.284s,PASSED
closeApplication(),,Close the application,,28-04-2025 13:37:02,28-04-2025 13:37:06,3.497s,PASSED
,,,,,,,
Test Cases/Home Page/C765_WRMA-342_Homepage_Verification_logged in,,C765-Verify that the mandatory sections of the Home Page are displayed correctly in the logged-in state,,28-04-2025 13:37:06,28-04-2025 13:40:41,3m - 34.900s,PASSED
"startApplication(""/Users/gv.vignesh/Downloads/app-debug (2.99.69).apk"", true)",,Launch the application from specified APK path with data clearing,,28-04-2025 13:37:06,28-04-2025 13:37:34,27.976s,PASSED
delay(10),,Wait 10 seconds for app initialization,,28-04-2025 13:37:34,28-04-2025 13:37:44,10.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Login or Sign Up (1)""), 0)",,Tap on Login or Sign Up button,,28-04-2025 13:37:44,28-04-2025 13:37:45,1.224s,PASSED
delay(10),,Wait 10 seconds for login screen to load,,28-04-2025 13:37:45,28-04-2025 13:37:55,10.011s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/android.widget.EditText (3)""), ""0425201TM@WG.COM"", 0)",,Enter email address in email field,,28-04-2025 13:37:55,28-04-2025 13:37:56,0.691s,PASSED
hideKeyboard(),,Hide the keyboard after email entry,,28-04-2025 13:37:56,28-04-2025 13:37:57,1.655s,PASSED
delay(10),,Wait 10 seconds before proceeding,,28-04-2025 13:37:57,28-04-2025 13:38:07,10.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Next (1)""), 0)",,Tap Next button to proceed to password screen,,28-04-2025 13:38:07,28-04-2025 13:38:08,0.461s,PASSED
delay(10),,Wait 10 seconds for password screen transition,,28-04-2025 13:38:08,28-04-2025 13:38:18,10.010s,PASSED
delay(30),,Extended wait (30s) for OAM login screen to fully load,,28-04-2025 13:38:18,28-04-2025 13:38:48,30.010s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (24)""), ""0425201TM@WG.COM"", 0)",,Re-enter email in OAM username field for verification,,28-04-2025 13:38:48,28-04-2025 13:38:50,1.665s,PASSED
hideKeyboard(),,Hide the keyboard after username entry,,28-04-2025 13:38:50,28-04-2025 13:38:51,1.233s,PASSED
delay(20),,Wait 20 seconds before password entry,,28-04-2025 13:38:51,28-04-2025 13:39:11,20.011s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (25)""), ""password"", 0)",,Enter password in password field,,28-04-2025 13:39:11,28-04-2025 13:39:11,0.473s,PASSED
hideKeyboard(),,Hide the keyboard after password entry,,28-04-2025 13:39:11,28-04-2025 13:39:13,1.581s,PASSED
delay(20),,Wait 20 seconds before final login attempt,,28-04-2025 13:39:13,28-04-2025 13:39:33,20.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.Button - LOGIN""), 0)",,Tap LOGIN button to complete authentication,,28-04-2025 13:39:33,28-04-2025 13:39:33,0.357s,PASSED
delay(20),,Wait 20 seconds for login completion and home screen load,,28-04-2025 13:39:33,28-04-2025 13:39:53,20.011s,PASSED
"tap(findTestObject(""Object Repository/Carousel/android.widget.TextView - Home""), 0)",,Tap on Home navigation button,,28-04-2025 13:39:53,28-04-2025 13:39:54,0.445s,PASSED
delay(15),,Wait 15 seconds for home screen content to load,,28-04-2025 13:39:54,28-04-2025 13:40:09,15.011s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView""), 0)",,Verify basic text view element exists on home screen,,28-04-2025 13:40:09,28-04-2025 13:40:09,0.264s,PASSED
"swipe(800, 500, 100, 500)",,Perform right-to-left swipe gesture on screen,,28-04-2025 13:40:09,28-04-2025 13:40:10,1.169s,PASSED
delay(10),,Wait 10 seconds after swipe action,,28-04-2025 13:40:10,28-04-2025 13:40:20,10.009s,PASSED
"scrollToText(""recommended"")",,Scroll down to find recommended section,,28-04-2025 13:40:20,28-04-2025 13:40:25,4.963s,PASSED
delay(10),,Wait 10 seconds after scrolling,,28-04-2025 13:40:25,28-04-2025 13:40:35,10.011s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - Book a Rental""), 0)",,Verify Book a Rental option exists,,28-04-2025 13:40:35,28-04-2025 13:40:35,0.324s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - RECOMMENDED FOR YOU""), 0)",,Verify RECOMMENDED FOR YOU section exists,,28-04-2025 13:40:35,28-04-2025 13:40:36,0.280s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - Home""), 0)",,Verify Home navigation option exists,,28-04-2025 13:40:36,28-04-2025 13:40:36,0.245s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - My Account""), 0)",,Verify My Account option exists,,28-04-2025 13:40:36,28-04-2025 13:40:36,0.276s,PASSED
closeApplication(),,Close the application after test completion,,28-04-2025 13:40:36,28-04-2025 13:40:41,4.459s,PASSED
,,,,,,,
Test Cases/Home Page/C754_HomepageFunctionality,,C754-Verify that the functionality of the Homepage carousel is implemented correctly,,28-04-2025 13:40:41,28-04-2025 13:41:48,1m - 7.353s,PASSED
"startApplication(""/Users/gv.vignesh/Downloads/app-debug (2.99.69).apk"", true)",,Launch the mobile application from the specified APK file path with data clearing enabled,,28-04-2025 13:40:41,28-04-2025 13:41:08,27.478s,PASSED
delay(10),,Wait for 10 seconds to allow the application to initialize,,28-04-2025 13:41:08,28-04-2025 13:41:18,10.011s,PASSED
"tap(findTestObject(""Object Repository/Carousel/android.widget.TextView - Home""), 0)",,Tap on the Home button/text element in the application,,28-04-2025 13:41:18,28-04-2025 13:41:19,0.858s,PASSED
delay(15),,Wait for 15 seconds for the home screen to load completely,,28-04-2025 13:41:19,28-04-2025 13:41:34,15.010s,PASSED
"tap(findTestObject(""Object Repository/Carousel/android.widget.TextView (1)""), 0)",,Tap on the first text view element in the Carousel section,,28-04-2025 13:41:34,28-04-2025 13:41:35,0.450s,PASSED
delay(10),,Wait for 10 seconds after the tap action,,28-04-2025 13:41:35,28-04-2025 13:41:45,10.007s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - App Test Image Article""), 0)",,Verify that the App Test Image Article text element is present on screen,,28-04-2025 13:41:45,28-04-2025 13:41:45,0.176s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - App Test Image Article (1)""), 0)",,Verify that the second App Test Image Article text element is present on screen,,28-04-2025 13:41:45,28-04-2025 13:41:45,0.150s,PASSED
closeApplication(),,Close the application after test completion,,28-04-2025 13:41:45,28-04-2025 13:41:48,3.184s,PASSED
,,,,,,,
Test Cases/Add Account Number/C701_C702_AddAccountNumber_Verify_Incorrect_Account_Number,,"C701	-Verify that the correct inline error message appears when entering an incorrect account number
C702	-Verify that the correct error message appears when entering a non-existent account number",,28-04-2025 13:41:48,28-04-2025 13:45:58,4m - 10.084s,PASSED
"startApplication(""/Users/gv.vignesh/Downloads/app-debug-Version 2.99.68.apk"", true)",,Launch the application from specified APK path with data clearing,,28-04-2025 13:41:48,28-04-2025 13:42:23,35.174s,PASSED
delay(10),,Wait 10 seconds for app initialization,,28-04-2025 13:42:23,28-04-2025 13:42:33,10.009s,PASSED
"tap(findTestObject(""Object Repository/C701-C702/android.widget.Button - Login or Sign Up""), 0)",,Tap on Login or Sign Up button to begin authentication,,28-04-2025 13:42:33,28-04-2025 13:42:34,1.160s,PASSED
delay(10),,Wait 10 seconds for login screen to load,,28-04-2025 13:42:34,28-04-2025 13:42:44,10.010s,PASSED
"setText(findTestObject(""Object Repository/C701-C702/android.widget.EditText""), ""0425201TM@WG.COM"", 0)",,Enter email address in email field,,28-04-2025 13:42:44,28-04-2025 13:42:45,0.635s,PASSED
hideKeyboard(),,Hide the keyboard after email entry,,28-04-2025 13:42:45,28-04-2025 13:42:46,1.298s,PASSED
delay(10),,Wait 10 seconds before proceeding,,28-04-2025 13:42:46,28-04-2025 13:42:56,10.009s,PASSED
"tap(findTestObject(""Object Repository/C701-C702/android.widget.Button - Next""), 0)",,Tap Next button to proceed to password screen,,28-04-2025 13:42:56,28-04-2025 13:42:57,0.341s,PASSED
delay(40),,Extended wait (40s) for OAM login screen to fully load,,28-04-2025 13:42:57,28-04-2025 13:43:37,40.007s,PASSED
"setText(findTestObject(""Object Repository/C701-C702/android.widget.EditText (1)""), ""0425201TM@WG.COM"", 0)",,Re-enter email in OAM username field for verification,,28-04-2025 13:43:37,28-04-2025 13:43:37,0.564s,PASSED
hideKeyboard(),,Hide the keyboard after username entry,,28-04-2025 13:43:37,28-04-2025 13:43:39,1.273s,PASSED
