Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
WRMA Android Regression,,,,02-04-2025 17:27:14,02-04-2025 17:27:24,10.183s,FAILED
,,,,,,,
Test Cases/App Installation And Launching/C658-C667-C668_AppInstallationAndLaunching,,"Verify that the Intro Page opens correctly
Verify that the Term and Conditions in Guest Mode is displayed correctly
Verify that the Privacy Policy in Guest Mode is displayed correctly",,02-04-2025 17:27:14,02-04-2025 17:27:16,2.118s,FAILED
"startApplication(appUrl, true)",,Launch the application on the physical device,,02-04-2025 17:27:14,02-04-2025 17:27:16,1.988s,FAILED
,,,,,,,
Test Cases/Guest User Mode/C666-C719-C738_GuestUserMode,,"C666-Verify that the Settings in Guest Mode is displayed correctly
C719-Verify that the app version on the Settings menu in Guest Mode is correct
C738-Verify that the bottom navbar is displayed correctly when the user is in Guest state",,02-04-2025 17:27:16,02-04-2025 17:27:17,0.950s,FAILED
"startApplication(appUrl, true)",,Launch the Westgate mobile application,,02-04-2025 17:27:16,02-04-2025 17:27:17,0.912s,FAILED
,,,,,,,
Test Cases/Guest User Mode/C764-C793_GuestUserMode,,Verify that the Login Now tile is redirected to the OAM website,,02-04-2025 17:27:17,02-04-2025 17:27:18,0.853s,FAILED
"startApplication(""/Users/gv.vignesh/Downloads/WGR-Android-Automation/App Folder/app-debug.apk"", true)",,Launch the application,,02-04-2025 17:27:17,02-04-2025 17:27:18,0.810s,FAILED
,,,,,,,
Test Cases/Sign Up New UserPage/C660-C681_SignUpNewUserPage,,"C660-Verify that the correct inline error message appears when incorrect email addresses are entered on the Login or Sign up page
C677-Verify that the correct inline error message appears when incorrect email addresses are entered on the New User page
C678-Verify that the correct inline error message appears when the email address with the domain ""@wgresorts.com"" is entered
C679-Verify that the correct inline error message appears when the confirmation email address doesn't match the original email address
C680-Verify that the system doesn't allow go to the next page users to proceed with existing email addresses in the system
C681-Verify that the system doesn't allow copy and paste the initially entered email address",,02-04-2025 17:27:18,02-04-2025 17:27:19,1.096s,FAILED
emailValidationTests = new EmailValidationTests(),,,,02-04-2025 17:27:18,02-04-2025 17:27:18,0.003s,PASSED
emailValidationTests.runAllTests(),,,,02-04-2025 17:27:18,02-04-2025 17:27:18,0.000s,PASSED
setup(),,,,02-04-2025 17:27:18,02-04-2025 17:27:18,0.001s,PASSED
"startApplication(appUrl, true)",,,,02-04-2025 17:27:18,02-04-2025 17:27:19,1.000s,FAILED
,,,,,,,
