Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
WRMA Android Regression,,,,02-04-2025 14:53:39,02-04-2025 15:08:28,14m - 48.612s,FAILED
,,,,,,,
Test Cases/App Installation And Launching/C658-C667-C668_AppInstallationAndLaunching,,"Verify that the Intro Page opens correctly
Verify that the Term and Conditions in Guest Mode is displayed correctly
Verify that the Privacy Policy in Guest Mode is displayed correctly",,02-04-2025 14:53:39,02-04-2025 14:54:59,1m - 19.307s,FAILED
"startApplication(appUrl, true)",,Launch the application on the physical device,,02-04-2025 14:53:39,02-04-2025 14:53:48,8.263s,PASSED
delay(3),,Wait for 3 seconds for the app to load,,02-04-2025 14:53:48,02-04-2025 14:53:51,3.019s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - Youre Moments Away FromCustomized Vacation Experiences""), 0)",,"Verify the text ""You are Moments Away From Customized Vacation Experiences"" is present",,02-04-2025 14:53:51,02-04-2025 14:53:53,2.514s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 14:53:53,02-04-2025 14:53:56,3.010s,PASSED
"text = getText(findTestObject(""Object Repository/Repo/android.widget.TextView - Youre Moments Away FromCustomized Vacation Experiences""), 0)",,"Get the text ""You are Moments Away From Customized Vacation Experiences"" and print it",,02-04-2025 14:53:56,02-04-2025 14:53:56,0.096s,PASSED
"println(""Text: "" + text)",,,,02-04-2025 14:53:56,02-04-2025 14:53:56,0.004s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 14:53:56,02-04-2025 14:53:59,3.010s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Verify the ""Login or Sign Up"" button is present",,02-04-2025 14:53:59,02-04-2025 14:53:59,0.073s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 14:53:59,02-04-2025 14:54:02,3.009s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Verify the bottom navigation bar ""Home"" is present",,02-04-2025 14:54:02,02-04-2025 14:54:03,0.082s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 14:54:03,02-04-2025 14:54:06,3.010s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Verify the bottom navigation bar ""My Account"" is present",,02-04-2025 14:54:06,02-04-2025 14:54:06,0.081s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 14:54:06,02-04-2025 14:54:09,3.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Vacation More. Get More""), 0)",,"Tap on the non-clickable text ""Vacation More. Get More""",,02-04-2025 14:54:09,02-04-2025 14:54:09,0.141s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 14:54:09,02-04-2025 14:54:12,3.009s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Repo/android.widget.TextView - Vacation More. Get More""), 0)",,"Verify that tapping on ""Vacation More. Get More"" does not redirect to the next page",,02-04-2025 14:54:12,02-04-2025 14:54:12,0.055s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 14:54:12,02-04-2025 14:54:15,3.010s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Repo/android.widget.TextView - Explore Westgate Loyalty""), 0)",,"Verify the text ""Explore Westgate Loyalty"" is visible",,02-04-2025 14:54:15,02-04-2025 14:54:15,0.075s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 14:54:15,02-04-2025 14:54:18,3.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Continue as a Guest""), 0)",,"Tap on the clickable text ""Continue as a Guest""",,02-04-2025 14:54:18,02-04-2025 14:54:18,0.123s,PASSED
"isElementVisible = waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - Continue as a Guest""), 10)",,"Wait for the ""Continue as a Guest"" element to be present after tapping",,02-04-2025 14:54:18,02-04-2025 14:54:18,0.078s,PASSED
if (!(isElementVisible)),,Check if the element is visible and log the result,,02-04-2025 14:54:18,02-04-2025 14:54:18,0.000s,PASSED
else,,,,02-04-2025 14:54:18,02-04-2025 14:54:18,0.003s,PASSED
delay(10),,Wait for 15 seconds,,02-04-2025 14:54:18,02-04-2025 14:54:28,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Tap on the menu button,,02-04-2025 14:54:28,02-04-2025 14:54:28,0.124s,PASSED
delay(30),,Wait for 30 seconds for the menu to open,,02-04-2025 14:54:28,02-04-2025 14:54:58,30.012s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Terms and Conditions-Menu""), 0)",,"Tap on the ""Terms and Conditions"" option in the menu",,02-04-2025 14:54:58,02-04-2025 14:54:59,0.340s,FAILED
,,,,,,,
Test Cases/Guest User Mode/C666-C719-C738_GuestUserMode,,"C666-Verify that the Settings in Guest Mode is displayed correctly
C719-Verify that the app version on the Settings menu in Guest Mode is correct
C738-Verify that the bottom navbar is displayed correctly when the user is in Guest state",,02-04-2025 14:54:59,02-04-2025 14:56:14,1m - 15.446s,FAILED
"startApplication(appUrl, true)",,Launch the Westgate mobile application,,02-04-2025 14:54:59,02-04-2025 14:55:02,3.710s,PASSED
delay(10),,Wait for the application to load completely,,02-04-2025 14:55:02,02-04-2025 14:55:12,10.011s,PASSED
