Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"homeElementExists = verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Verify ""Home"" element exists",,29-04-2025 10:52:14,29-04-2025 10:52:15,0.509s,PASSED
"assert homeElementExists : ""Element 'Home' does not exist.""",,,,29-04-2025 10:52:15,29-04-2025 10:52:15,0.002s,PASSED
"homeText = getText(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Retrieve and verify ""Home"" text",,29-04-2025 10:52:15,29-04-2025 10:52:16,0.875s,PASSED
"assert homeText == ""Home""",,,,29-04-2025 10:52:16,29-04-2025 10:52:16,0.001s,PASSED
"println(""Home screen verification successful."")",,,,29-04-2025 10:52:16,29-04-2025 10:52:16,0.004s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Navigate to ""My Account"" section",,29-04-2025 10:52:16,29-04-2025 10:52:17,1.052s,PASSED
delay(10),,,,29-04-2025 10:52:17,29-04-2025 10:52:27,10.012s,PASSED
"myAccountElementExists = verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Verify ""My Account"" element exists",,29-04-2025 10:52:27,29-04-2025 10:52:27,0.292s,PASSED
"assert myAccountElementExists : ""Element 'My Account' does not exist.""",,,,29-04-2025 10:52:27,29-04-2025 10:52:27,0.001s,PASSED
"myAccountText = getText(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Retrieve and verify ""My Account"" text",,29-04-2025 10:52:27,29-04-2025 10:52:28,0.748s,PASSED
"assert myAccountText == ""My Account""",,,,29-04-2025 10:52:28,29-04-2025 10:52:28,0.001s,PASSED
"println(""My Account screen verification successful."")",,,,29-04-2025 10:52:28,29-04-2025 10:52:28,0.001s,PASSED
"println(""All test verifications completed successfully!"")",,,,29-04-2025 10:52:28,29-04-2025 10:52:28,0.001s,PASSED
closeApplication(),,Close the mobile application,,29-04-2025 10:52:28,29-04-2025 10:52:32,3.815s,PASSED
closeBrowser(),,,,29-04-2025 10:52:32,29-04-2025 10:52:32,0.044s,PASSED
,,,,,,,
Test Cases/Guest User Mode/C667_C668_GuestUserMode_TermsAndConditions_PrivacyPolicy,,"C667-Verify that the Term and Conditions in Guest Mode is displayed correctly
C668-Verify that the Privacy Policy in Guest Mode is displayed correctly",,29-04-2025 10:52:32,29-04-2025 10:54:50,2m - 18.044s,PASSED
"startApplication(appUrl, true)",,Launch the application on the physical device,,29-04-2025 10:52:32,29-04-2025 10:52:55,23.559s,PASSED
delay(10),,,,29-04-2025 10:52:55,29-04-2025 10:53:05,10.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Continue as a Guest""), 0)",,"Tap on the clickable text ""Continue as a Guest""",,29-04-2025 10:53:05,29-04-2025 10:53:06,0.821s,PASSED
delay(10),,Wait for 10 seconds,,29-04-2025 10:53:06,29-04-2025 10:53:16,10.013s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Tap on the menu button,,29-04-2025 10:53:16,29-04-2025 10:53:17,1.164s,PASSED
delay(30),,Wait for 30 seconds for the menu to open,,29-04-2025 10:53:17,29-04-2025 10:53:47,30.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Terms and Conditions-Menu""), 0)",,"Tap on the ""Terms and Conditions"" option in the menu",,29-04-2025 10:53:47,29-04-2025 10:53:48,0.799s,PASSED
delay(10),,,,29-04-2025 10:53:48,29-04-2025 10:53:58,10.010s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.view.View-Terms and conditions web""), 30, STOP_ON_FAILURE))",,"Verify if the ""Terms and Conditions"" webview is present",,29-04-2025 10:53:58,29-04-2025 10:53:59,1.018s,PASSED
delay(10),,Wait for 30 seconds,,29-04-2025 10:53:59,29-04-2025 10:54:09,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.ImageButton-Cancel web""), 0)",,Tap on the cancel button to close the webview,,29-04-2025 10:54:09,29-04-2025 10:54:10,0.764s,PASSED
delay(15),,Wait for 15 seconds,,29-04-2025 10:54:10,29-04-2025 10:54:25,15.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Tap on the menu button again to open the menu fly-out,,29-04-2025 10:54:25,29-04-2025 10:54:26,0.671s,PASSED
delay(15),,Wait for 30 seconds for the menu to open,,29-04-2025 10:54:26,29-04-2025 10:54:41,15.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Privacy Policy-Menu""), 0)",,"Tap on the ""Privacy Policy"" option in the menu",,29-04-2025 10:54:41,29-04-2025 10:54:42,1.038s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - Privacy Policy-web""), 30, STOP_ON_FAILURE))",,"Verify if the ""Privacy Policy"" webview is present",,29-04-2025 10:54:42,29-04-2025 10:54:46,4.059s,PASSED
closeApplication(),,Close the application successfully,,29-04-2025 10:54:46,29-04-2025 10:54:50,4.047s,PASSED
closeBrowser(),,,,29-04-2025 10:54:50,29-04-2025 10:54:50,0.004s,PASSED
,,,,,,,
Test Cases/Guest User Mode/C764_C739_C793_GuestUserMode_OAM_BottomNavBar_ThingsToDo,,"C764-Verify that the Login Now tile is redirected to the OAM website
C793	Verify that the Login tile is displayed in the ""Things to Do"" feed on the Home page when the user is in a logged-out state.
C739	Verify that the bottom navbar is displayed correctly when the user is in a logged-in state",,29-04-2025 10:54:50,29-04-2025 10:56:52,2m - 2.181s,FAILED
"startApplication(appUrl, true)",,Launch the application,,29-04-2025 10:54:50,29-04-2025 10:55:09,19.565s,PASSED
"testData = findTestData(""Data Files/WRMA-107"")",,"Retrieve test data from the ""C699"" data file",,29-04-2025 10:55:09,29-04-2025 10:55:10,0.140s,PASSED
"email = testData.getValue(""Email"", 1)",,"Extract email, first name, last name, password, and confirm password from the test data file",,29-04-2025 10:55:10,29-04-2025 10:55:10,0.006s,PASSED
"password = testData.getValue(""Password"", 1)",,,,29-04-2025 10:55:10,29-04-2025 10:55:10,0.000s,PASSED
delay(10),,,,29-04-2025 10:55:10,29-04-2025 10:55:20,10.008s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,Verify Home element exists,,29-04-2025 10:55:20,29-04-2025 10:55:20,0.687s,PASSED
delay(5),,,,29-04-2025 10:55:20,29-04-2025 10:55:25,5.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,Tap on Home,,29-04-2025 10:55:25,29-04-2025 10:55:26,0.675s,PASSED
delay(10),,,,29-04-2025 10:55:26,29-04-2025 10:55:36,10.011s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home (1)""), 0)",,Verify Home element exists after tapping,,29-04-2025 10:55:36,29-04-2025 10:55:36,0.556s,PASSED
delay(5),,,,29-04-2025 10:55:36,29-04-2025 10:55:41,5.009s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView-Slide""), 0)",,Verify Slide text is present,,29-04-2025 10:55:41,29-04-2025 10:55:42,0.528s,PASSED
startX = 1000,,Perform Swipe action,,29-04-2025 10:55:42,29-04-2025 10:55:42,0.001s,PASSED
startY = 2000,,,,29-04-2025 10:55:42,29-04-2025 10:55:42,0.001s,PASSED
endX = 200,,,,29-04-2025 10:55:42,29-04-2025 10:55:42,0.000s,PASSED
endY = 1000,,,,29-04-2025 10:55:42,29-04-2025 10:55:42,0.000s,PASSED
try,,,,29-04-2025 10:55:42,29-04-2025 10:55:43,1.221s,PASSED
delay(5),,,,29-04-2025 10:55:43,29-04-2025 10:55:48,5.010s,PASSED
"homeText = View - Home (1)""), 0).trim()",,Get and verify Home text,,29-04-2025 10:55:48,29-04-2025 10:55:49,0.405s,PASSED
"println(""Home Text: "" + homeText)",,,,29-04-2025 10:55:49,29-04-2025 10:55:49,0.002s,PASSED
"verifyEqual(homeText, ""Home"", STOP_ON_FAILURE)",,,,29-04-2025 10:55:49,29-04-2025 10:55:49,0.011s,PASSED
delay(5),,,,29-04-2025 10:55:49,29-04-2025 10:55:54,5.009s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - My Account (1)""), 0)",,Verify My Account element exists,,29-04-2025 10:55:54,29-04-2025 10:55:55,1.032s,PASSED
delay(5),,,,29-04-2025 10:55:55,29-04-2025 10:56:00,5.010s,PASSED
"myAccountText = View - My Account (1)""), 0).trim()",,Get and verify My Account text,,29-04-2025 10:56:00,29-04-2025 10:56:00,0.753s,PASSED
"println(""My Account Text: "" + myAccountText)",,,,29-04-2025 10:56:00,29-04-2025 10:56:00,0.001s,PASSED
"verifyEqual(myAccountText, ""My Account"", STOP_ON_FAILURE)",,,,29-04-2025 10:56:00,29-04-2025 10:56:00,0.003s,PASSED
delay(15),,,,29-04-2025 10:56:00,29-04-2025 10:56:15,15.009s,PASSED
"scrollToText(""Recommended for you"")",,Scroll to text: Recommended for you,,29-04-2025 10:56:15,29-04-2025 10:56:52,36.447s,FAILED
,,,,,,,
Test Cases/Sign Up New UserPage/C660_C677_C678_C679_C680_C681_SignUpNewUserPage_SignUpFlow,,"C660-Verify that the correct inline error message appears when incorrect email addresses are entered on the Login or Sign up page
C677-Verify that the correct inline error message appears when incorrect email addresses are entered on the New User page
C678-Verify that the correct inline error message appears when the email address with the domain ""@wgresorts.com"" is entered
C679-Verify that the correct inline error message appears when the confirmation email address doesn't match the original email address
C680-Verify that the system doesn't allow go to the next page users to proceed with existing email addresses in the system
C681-Verify that the system doesn't allow copy and paste the initially entered email address",,29-04-2025 10:56:52,29-04-2025 11:01:42,4m - 50.363s,FAILED
emailValidationTests = new EmailValidationTests(),,,,29-04-2025 10:56:52,29-04-2025 10:56:52,0.005s,PASSED
emailValidationTests.runAllTests(),,,,29-04-2025 10:56:52,29-04-2025 10:56:52,0.000s,PASSED
setup(),,,,29-04-2025 10:56:52,29-04-2025 10:56:52,0.000s,PASSED
"startApplication(appUrl, true)",,,,29-04-2025 10:56:52,29-04-2025 10:57:11,18.651s,PASSED
delay(15),,,,29-04-2025 10:57:11,29-04-2025 10:57:26,15.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,,,29-04-2025 10:57:26,29-04-2025 10:57:27,1.538s,PASSED
try,,,,29-04-2025 10:57:27,29-04-2025 10:57:27,0.001s,PASSED
"excelData = findTestData(""Data Files/InvalidEmail"")",,,,29-04-2025 10:57:27,29-04-2025 10:57:27,0.023s,PASSED
rowCount = excelData.getRowNumbers(),,,,29-04-2025 10:57:27,29-04-2025 10:57:27,0.001s,PASSED
"for ([i = 1, i <= rowCount, (i++)])",,,,29-04-2025 10:57:27,29-04-2025 10:57:58,30.498s,PASSED
"testData = findTestData(""Data Files/C678"")",,,,29-04-2025 10:57:58,29-04-2025 10:57:58,0.010s,PASSED
"email1 = testData.getValue(""email"", 1)",,,,29-04-2025 10:57:58,29-04-2025 10:57:58,0.000s,PASSED
"email2 = testData.getValue(""email"", 2)",,,,29-04-2025 10:57:58,29-04-2025 10:57:58,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email1)",,,,29-04-2025 10:57:58,29-04-2025 10:57:59,1.264s,PASSED
delay(10),,,,29-04-2025 10:57:59,29-04-2025 10:58:09,10.005s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,,,29-04-2025 10:58:09,29-04-2025 10:58:09,0.420s,PASSED
delay(10),,,,29-04-2025 10:58:09,29-04-2025 10:58:19,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - reset""), 0)",,,,29-04-2025 10:58:19,29-04-2025 10:58:20,0.419s,PASSED
hideKeyboard(),,,,29-04-2025 10:58:20,29-04-2025 10:58:22,2.295s,PASSED
delay(10),,,,29-04-2025 10:58:22,29-04-2025 10:58:32,10.009s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText -""), email2)",,,,29-04-2025 10:58:32,29-04-2025 10:58:33,0.358s,PASSED
delay(10),,,,29-04-2025 10:58:33,29-04-2025 10:58:43,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (1)""), 0)",,,,29-04-2025 10:58:43,29-04-2025 10:58:43,0.402s,PASSED
delay(10),,,,29-04-2025 10:58:43,29-04-2025 10:58:53,10.008s,PASSED
actualText = null,,,,29-04-2025 10:58:53,29-04-2025 10:58:53,0.000s,PASSED
"expectedText = "" The email address used is a Team Member email address.  Please select Create Team Member Account below.""",,,,29-04-2025 10:58:53,29-04-2025 10:58:53,0.001s,PASSED
try,,,,29-04-2025 10:58:53,29-04-2025 10:58:55,2.340s,FAILED
catch (Exception e),,,,29-04-2025 10:58:55,29-04-2025 10:58:55,0.002s,PASSED
if (actualText != null && actualText.contains(expectedText)),,,,29-04-2025 10:58:55,29-04-2025 10:58:55,0.000s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - reset""), 0)",,,,29-04-2025 10:58:55,29-04-2025 10:58:56,0.311s,PASSED
hideKeyboard(),,,,29-04-2025 10:58:56,29-04-2025 10:58:58,2.230s,PASSED
"testData = findTestData(""Data Files/C679"")",,,,29-04-2025 10:58:58,29-04-2025 10:58:58,0.005s,PASSED
"email1 = testData.getValue(""email"", 1)",,,,29-04-2025 10:58:58,29-04-2025 10:58:58,0.001s,PASSED
"email2 = testData.getValue(""email"", 2)",,,,29-04-2025 10:58:58,29-04-2025 10:58:58,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email1)",,,,29-04-2025 10:58:58,29-04-2025 10:58:59,1.216s,PASSED
delay(10),,,,29-04-2025 10:58:59,29-04-2025 10:59:09,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,,,29-04-2025 10:59:09,29-04-2025 10:59:09,0.310s,PASSED
delay(20),,,,29-04-2025 10:59:09,29-04-2025 10:59:29,20.009s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-confirm email address""), email2)",,,,29-04-2025 10:59:29,29-04-2025 10:59:30,0.318s,PASSED
delay(10),,,,29-04-2025 10:59:30,29-04-2025 10:59:40,10.010s,PASSED
try,,,,29-04-2025 10:59:40,29-04-2025 10:59:40,0.331s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - reset""), 0)",,,,29-04-2025 10:59:40,29-04-2025 10:59:40,0.337s,PASSED
hideKeyboard(),,,,29-04-2025 10:59:40,29-04-2025 10:59:43,2.292s,PASSED
"excelData = findTestData(""Data Files/C680"")",,,,29-04-2025 10:59:43,29-04-2025 10:59:43,0.007s,PASSED
"email1 = excelData.getValue(""email"", 1)",,,,29-04-2025 10:59:43,29-04-2025 10:59:43,0.001s,PASSED
"email2 = excelData.getValue(""email"", 2)",,,,29-04-2025 10:59:43,29-04-2025 10:59:43,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email1)",,,,29-04-2025 10:59:43,29-04-2025 10:59:44,1.591s,PASSED
delay(10),,,,29-04-2025 10:59:44,29-04-2025 10:59:54,10.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,,,29-04-2025 10:59:54,29-04-2025 10:59:55,0.383s,PASSED
delay(10),,,,29-04-2025 10:59:55,29-04-2025 11:00:05,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - reset""), 0)",,,,29-04-2025 11:00:05,29-04-2025 11:00:05,0.301s,PASSED
hideKeyboard(),,,,29-04-2025 11:00:05,29-04-2025 11:00:07,2.313s,PASSED
delay(10),,,,29-04-2025 11:00:07,29-04-2025 11:00:17,10.008s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText -""), email2)",,,,29-04-2025 11:00:17,29-04-2025 11:00:18,0.319s,PASSED
delay(10),,,,29-04-2025 11:00:18,29-04-2025 11:00:28,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.EditText-confirm email address""), 0)",,,,29-04-2025 11:00:28,29-04-2025 11:00:28,0.381s,PASSED
hideKeyboard(),,,,29-04-2025 11:00:28,29-04-2025 11:00:30,2.317s,PASSED
delay(10),,,,29-04-2025 11:00:30,29-04-2025 11:00:40,10.008s,PASSED
takeScreenshot(),,,,29-04-2025 11:00:40,29-04-2025 11:00:42,1.921s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - reset""), 0)",,,,29-04-2025 11:00:42,29-04-2025 11:00:42,0.210s,PASSED
hideKeyboard(),,,,29-04-2025 11:00:42,29-04-2025 11:00:45,2.223s,PASSED
"testData = findTestData(""Data Files/C681"")",,,,29-04-2025 11:00:45,29-04-2025 11:00:45,0.006s,PASSED
"email1 = testData.getValue(""email"", 1)",,,,29-04-2025 11:00:45,29-04-2025 11:00:45,0.001s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email1)",,,,29-04-2025 11:00:45,29-04-2025 11:00:46,1.096s,PASSED
delay(10),,,,29-04-2025 11:00:46,29-04-2025 11:00:56,10.005s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,,,29-04-2025 11:00:56,29-04-2025 11:00:56,0.344s,PASSED
delay(10),,,,29-04-2025 11:00:56,29-04-2025 11:01:06,10.007s,PASSED
try,,,,29-04-2025 11:01:06,29-04-2025 11:01:14,7.873s,FAILED
catch (com.kms.katalon.core.exception.StepFailedException e),,,,29-04-2025 11:01:14,29-04-2025 11:01:14,0.004s,PASSED
try,,,,29-04-2025 11:01:14,29-04-2025 11:01:25,10.525s,FAILED
catch (com.kms.katalon.core.exception.StepFailedException e),,,,29-04-2025 11:01:25,29-04-2025 11:01:25,0.001s,PASSED
"testData = findTestData(""Data Files/Emails"")",,,,29-04-2025 11:01:25,29-04-2025 11:01:25,0.007s,PASSED
"email1 = testData.getValue(""email"", 1)",,,,29-04-2025 11:01:25,29-04-2025 11:01:25,0.000s,PASSED
"email2 = testData.getValue(""email"", 2)",,,,29-04-2025 11:01:25,29-04-2025 11:01:25,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email1)",,,,29-04-2025 11:01:25,29-04-2025 11:01:25,0.259s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (1)""), 10)",,,,29-04-2025 11:01:25,29-04-2025 11:01:37,12.011s,FAILED
Finally,,,,29-04-2025 11:01:37,29-04-2025 11:01:37,0.000s,PASSED
closeApplication(),,,,29-04-2025 11:01:37,29-04-2025 11:01:42,5.444s,PASSED
,,,,,,,
Test Cases/Sign Up New UserPage/C699_C690_C691_C692_SignUpNewUserPage_ThankYouPageIsClickable_AgreeAndDoNotAgreeTermsAndConditions,,"C699-Verify that the Next button on the 'Not Verified Thank You' page is clickable
C690	Verify that the 'Agree to Terms and Conditions' button is clickable and navigates to the next page
C691	Verify that the 'I Do Not Agree' button is clickable and redirects the user to the previous page
C692	Verify that the 'Back' button redirects the User to the previous page",,29-04-2025 11:01:42,29-04-2025 11:07:02,5m - 19.929s,PASSED
"testData = findTestData(""Data Files/LogiNewUser"")",,"Retrieve test data from the ""C699"" data file",,29-04-2025 11:01:42,29-04-2025 11:01:42,0.009s,PASSED
"email = testData.getValue(""email"", 3)",,"Extract email, first name, last name, password, and confirm password from the test data file",,29-04-2025 11:01:42,29-04-2025 11:01:42,0.000s,PASSED
"firstName = testData.getValue(""firstname"", 3)",,,,29-04-2025 11:01:42,29-04-2025 11:01:42,0.000s,PASSED
"lastName = testData.getValue(""lastname"", 3)",,,,29-04-2025 11:01:42,29-04-2025 11:01:42,0.000s,PASSED
"password = testData.getValue(""password"", 3)",,,,29-04-2025 11:01:42,29-04-2025 11:01:42,0.000s,PASSED
"confirmPassword = testData.getValue(""confirm password"", 3)",,,,29-04-2025 11:01:42,29-04-2025 11:01:42,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application with reset enabled,,29-04-2025 11:01:42,29-04-2025 11:02:01,19.070s,PASSED
delay(10),,Wait for 10 seconds to allow the application to load,,29-04-2025 11:02:01,29-04-2025 11:02:11,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Tap on the ""Login or Sign Up"" button to proceed to the authentication page",,29-04-2025 11:02:11,29-04-2025 11:02:12,0.998s,PASSED
delay(10),,Wait for 10 seconds to ensure the login screen loads properly,,29-04-2025 11:02:12,29-04-2025 11:02:22,10.009s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email, 0)",,Enter the retrieved email into the email input field,,29-04-2025 11:02:22,29-04-2025 11:02:23,0.694s,PASSED
hideKeyboard(),,Hide the keyboard to avoid UI conflicts,,29-04-2025 11:02:23,29-04-2025 11:02:26,2.748s,PASSED
delay(10),,Wait for 10 seconds to stabilize the UI,,29-04-2025 11:02:26,29-04-2025 11:02:36,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,"Tap on the ""Next"" button to proceed",,29-04-2025 11:02:36,29-04-2025 11:02:37,0.647s,PASSED
delay(10),,Wait for 10 seconds for the next screen to load,,29-04-2025 11:02:37,29-04-2025 11:02:47,10.006s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-confirm email address""), email, 0)",,Enter the retrieved email again to confirm email address,,29-04-2025 11:02:47,29-04-2025 11:02:48,1.834s,PASSED
hideKeyboard(),,Hide the keyboard,,29-04-2025 11:02:48,29-04-2025 11:02:51,2.211s,PASSED
delay(10),,Wait for 10 seconds to ensure input is processed,,29-04-2025 11:02:51,29-04-2025 11:03:01,10.008s,PASSED
