Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sprint-1,,,,16-05-2025 17:04:11,16-05-2025 17:10:55,6m - 44.026s,PASSED
,,,,,,,
Test Cases/App Installation And Launching/C657_C658_AppInstallationAndLaunching,,"C657-App Launch
C658-Verify that the Intro Page opens correctly",,16-05-2025 17:04:11,16-05-2025 17:04:52,41.103s,PASSED
"startApplication(""/Users/gv.vignesh/Downloads/app-debug-2.99.96.apk"", true)",,Launch the application on the physical device,,16-05-2025 17:04:11,16-05-2025 17:04:18,7.704s,PASSED
delay(10),,Wait for 3 seconds for the app to load,,16-05-2025 17:04:18,16-05-2025 17:04:28,10.023s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - Youre Moments Away FromCustomized Vacation Experiences""), 0)",,"Verify the text ""You are Moments Away From Customized Vacation Experiences"" is present",,16-05-2025 17:04:28,16-05-2025 17:04:29,0.275s,PASSED
delay(3),,Wait for 3 seconds,,16-05-2025 17:04:29,16-05-2025 17:04:32,3.012s,PASSED
"text = getText(findTestObject(""Object Repository/Repo/android.widget.TextView - Youre Moments Away FromCustomized Vacation Experiences""), 0)",,"Get the text ""You are Moments Away From Customized Vacation Experiences"" and print it",,16-05-2025 17:04:32,16-05-2025 17:04:32,0.126s,PASSED
"println(""Text: "" + text)",,,,16-05-2025 17:04:32,16-05-2025 17:04:32,0.003s,PASSED
delay(3),,Wait for 3 seconds,,16-05-2025 17:04:32,16-05-2025 17:04:35,3.011s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Verify the ""Login or Sign Up"" button is present",,16-05-2025 17:04:35,16-05-2025 17:04:35,0.103s,PASSED
delay(3),,Wait for 3 seconds,,16-05-2025 17:04:35,16-05-2025 17:04:38,3.012s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Verify the bottom navigation bar ""Home"" is present",,16-05-2025 17:04:38,16-05-2025 17:04:38,0.100s,PASSED
delay(3),,Wait for 3 seconds,,16-05-2025 17:04:38,16-05-2025 17:04:41,3.010s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Verify the bottom navigation bar ""My Account"" is present",,16-05-2025 17:04:41,16-05-2025 17:04:41,0.107s,PASSED
delay(3),,Wait for 3 seconds,,16-05-2025 17:04:41,16-05-2025 17:04:44,3.013s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Vacation More. Get More""), 0)",,"Tap on the non-clickable text ""Vacation More. Get More""",,16-05-2025 17:04:44,16-05-2025 17:04:44,0.152s,PASSED
delay(3),,Wait for 3 seconds,,16-05-2025 17:04:44,16-05-2025 17:04:47,3.010s,PASSED
"assert verifyElementVisible(findTestObject(""Object Repository/Repo/android.widget.TextView - Vacation More. Get More""), 0)",,"Verify that tapping on ""Vacation More. Get More"" does not redirect to the next page",,16-05-2025 17:04:47,16-05-2025 17:04:47,0.115s,PASSED
delay(3),,Wait for 3 seconds,,16-05-2025 17:04:47,16-05-2025 17:04:50,3.008s,PASSED
"assert verifyElementVisible(findTestObject(""Object Repository/Repo/android.widget.TextView - Explore Westgate Loyalty""), 0)",,"Verify the text ""Explore Westgate Loyalty"" is visible",,16-05-2025 17:04:50,16-05-2025 17:04:51,0.114s,PASSED
closeApplication(),,Close the application successfully,,16-05-2025 17:04:51,16-05-2025 17:04:52,1.113s,PASSED
,,,,,,,
Test Cases/Guest User Mode/C667_C668_GuestUserMode_TermsAndConditions_PrivacyPolicy,,"C667-Verify that the Term and Conditions in Guest Mode is displayed correctly
C668-Verify that the Privacy Policy in Guest Mode is displayed correctly",,16-05-2025 17:04:52,16-05-2025 17:06:45,1m - 52.946s,PASSED
"startApplication(""/Users/gv.vignesh/Downloads/app-debug-2.99.96.apk"", true)",,Launch the application on the physical device,,16-05-2025 17:04:52,16-05-2025 17:04:58,6.160s,PASSED
delay(10),,,,16-05-2025 17:04:58,16-05-2025 17:05:08,10.012s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Continue as a Guest""), 0)",,"Tap on the clickable text ""Continue as a Guest""",,16-05-2025 17:05:08,16-05-2025 17:05:08,0.301s,PASSED
delay(10),,Wait for 10 seconds,,16-05-2025 17:05:08,16-05-2025 17:05:18,10.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Tap on the menu button,,16-05-2025 17:05:18,16-05-2025 17:05:18,0.137s,PASSED
delay(30),,Wait for 30 seconds for the menu to open,,16-05-2025 17:05:18,16-05-2025 17:05:48,30.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Terms and Conditions-Menu""), 0)",,"Tap on the ""Terms and Conditions"" option in the menu",,16-05-2025 17:05:48,16-05-2025 17:05:48,0.139s,PASSED
delay(10),,,,16-05-2025 17:05:48,16-05-2025 17:05:58,10.007s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.view.View-Terms and conditions web""), 30, STOP_ON_FAILURE))",,"Verify if the ""Terms and Conditions"" webview is present",,16-05-2025 17:05:58,16-05-2025 17:05:59,0.685s,PASSED
delay(10),,Wait for 30 seconds,,16-05-2025 17:05:59,16-05-2025 17:06:09,10.009s,PASSED
