Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
WRMA Android Regression,,,,31-03-2025 17:32:19,31-03-2025 17:49:53,17m - 33.244s,PASSED
,,,,,,,
Test Cases/Sign Up New UserPage/C699_SignUpNewUserPage,,Verify that the Next button on the 'Not Verified Thank You' page is clickable,,31-03-2025 17:32:19,31-03-2025 17:37:25,5m - 6.061s,PASSED
"testData = findTestData(""Data Files/LogiNewUser"")",,"Retrieve test data from the ""C699"" data file",,31-03-2025 17:32:19,31-03-2025 17:32:20,0.137s,PASSED
"email = testData.getValue(""email"", 1)",,"Extract email, first name, last name, password, and confirm password from the test data file",,31-03-2025 17:32:20,31-03-2025 17:32:20,0.008s,PASSED
"firstName = testData.getValue(""firstname"", 1)",,,,31-03-2025 17:32:20,31-03-2025 17:32:20,0.001s,PASSED
"lastName = testData.getValue(""lastname"", 1)",,,,31-03-2025 17:32:20,31-03-2025 17:32:20,0.000s,PASSED
"password = testData.getValue(""password"", 1)",,,,31-03-2025 17:32:20,31-03-2025 17:32:20,0.000s,PASSED
"confirmPassword = testData.getValue(""confirm password"", 1)",,,,31-03-2025 17:32:20,31-03-2025 17:32:20,0.001s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application with reset enabled (clears previous session data),,31-03-2025 17:32:20,31-03-2025 17:32:28,8.525s,PASSED
delay(10),,Wait for 10 seconds to allow the application to load,,31-03-2025 17:32:28,31-03-2025 17:32:38,10.016s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Tap on the ""Login or Sign Up"" button to proceed to the authentication page",,31-03-2025 17:32:38,31-03-2025 17:32:38,0.298s,PASSED
delay(10),,Wait for 10 seconds to ensure the login screen loads properly,,31-03-2025 17:32:38,31-03-2025 17:32:48,10.010s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email, 0)",,Enter the retrieved email into the email input field,,31-03-2025 17:32:48,31-03-2025 17:32:49,0.174s,PASSED
hideKeyboard(),,Hide the keyboard to avoid UI conflicts,,31-03-2025 17:32:49,31-03-2025 17:32:50,1.423s,PASSED
delay(10),,Wait for 10 seconds to stabilize the UI,,31-03-2025 17:32:50,31-03-2025 17:33:00,10.013s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,"Tap on the ""Next"" button to proceed",,31-03-2025 17:33:00,31-03-2025 17:33:00,0.379s,PASSED
delay(10),,Wait for 10 seconds for the next screen to load,,31-03-2025 17:33:00,31-03-2025 17:33:10,10.006s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-confirm email address""), email, 0)",,Enter the retrieved email again to confirm email address,,31-03-2025 17:33:10,31-03-2025 17:33:11,0.162s,PASSED
hideKeyboard(),,Hide the keyboard,,31-03-2025 17:33:11,31-03-2025 17:33:12,1.245s,PASSED
delay(10),,Wait for 10 seconds to ensure input is processed,,31-03-2025 17:33:12,31-03-2025 17:33:22,10.012s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (1)""), 0)",,"Tap on the ""Next"" button to proceed to the personal information section",,31-03-2025 17:33:22,31-03-2025 17:33:22,0.142s,PASSED
delay(10),,Wait for 10 seconds for the transition to complete,,31-03-2025 17:33:22,31-03-2025 17:33:32,10.014s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-FirstName""), firstName, 0)",,Enter the first name,,31-03-2025 17:33:32,31-03-2025 17:33:32,0.136s,PASSED
hideKeyboard(),,Hide the keyboard,,31-03-2025 17:33:32,31-03-2025 17:33:33,1.314s,PASSED
delay(10),,Wait for 10 seconds,,31-03-2025 17:33:33,31-03-2025 17:33:43,10.013s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-LastName""), lastName, 0)",,Enter the last name,,31-03-2025 17:33:43,31-03-2025 17:33:44,0.158s,PASSED
hideKeyboard(),,Hide the keyboard,,31-03-2025 17:33:44,31-03-2025 17:33:45,1.189s,PASSED
delay(10),,Wait for 10 seconds,,31-03-2025 17:33:45,31-03-2025 17:33:55,10.011s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-Password""), password)",,Enter the password,,31-03-2025 17:33:55,31-03-2025 17:33:55,0.075s,PASSED
delay(10),,Wait for 10 seconds,,31-03-2025 17:33:55,31-03-2025 17:34:05,10.006s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-Confirm Password""), confirmPassword)",,Enter the confirm password,,31-03-2025 17:34:05,31-03-2025 17:34:05,0.102s,PASSED
delay(10),,Wait for 10 seconds,,31-03-2025 17:34:05,31-03-2025 17:34:15,10.011s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (2)""), 0)",,"Tap on the ""Next"" button to proceed",,31-03-2025 17:34:15,31-03-2025 17:34:15,0.124s,PASSED
delay(20),,Wait for 20 seconds for page transition,,31-03-2025 17:34:15,31-03-2025 17:34:35,20.008s,PASSED
"scrollToText(""etc)."")",,"Scroll down until the text ""etc)."" is visible",,31-03-2025 17:34:35,31-03-2025 17:34:36,0.882s,PASSED
delay(5),,Wait for 5 seconds,,31-03-2025 17:34:36,31-03-2025 17:34:41,5.011s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Agree to Terms  Conditions""), 0)",,"Tap on the ""Agree to Terms & Conditions"" button",,31-03-2025 17:34:41,31-03-2025 17:34:41,0.115s,PASSED
delay(30),,Wait for 30 seconds to allow time for agreement processing,,31-03-2025 17:34:41,31-03-2025 17:35:11,30.010s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Login)""), email, 0)",,Enter the email address in the login field on the OAM (Online Account Management) screen,,31-03-2025 17:35:11,31-03-2025 17:35:11,0.148s,PASSED
hideKeyboard(),,Hide the keyboard,,31-03-2025 17:35:11,31-03-2025 17:35:12,0.518s,PASSED
delay(30),,Wait for 30 seconds,,31-03-2025 17:35:12,31-03-2025 17:35:42,30.013s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Password)""), password, 0)",,Enter the password in the OAM login field,,31-03-2025 17:35:42,31-03-2025 17:35:42,0.169s,PASSED
hideKeyboard(),,Hide the keyboard,,31-03-2025 17:35:42,31-03-2025 17:35:42,0.453s,PASSED
delay(30),,Wait for 30 seconds,,31-03-2025 17:35:42,31-03-2025 17:36:12,30.004s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button -OAM(Login)""), 0)",,"Tap on the ""Login"" button to attempt authentication",,31-03-2025 17:36:12,31-03-2025 17:36:13,0.998s,PASSED
delay(20),,Wait for 30 seconds to allow time for authentication processing,,31-03-2025 17:36:13,31-03-2025 17:36:34,20.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next-(VerifyAccount)""), 0)",,"Tap on the ""Next"" button to proceed with verifying the account",,31-03-2025 17:36:34,31-03-2025 17:36:34,0.106s,PASSED
delay(10),,Wait for 10 seconds,,31-03-2025 17:36:34,31-03-2025 17:36:44,10.007s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - Youve chosen to skip the email verification process. While you can explore the app as a guest, please note that certain features and functionalities may be limited""), 0)",,Verify the existence of the message that indicates email verification has been skipped,,31-03-2025 17:36:44,31-03-2025 17:36:44,0.062s,PASSED
delay(10),,Wait for 10 seconds,,31-03-2025 17:36:44,31-03-2025 17:36:54,10.009s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - To fully access all features""), 0)",,Verify the existence of the message about limited feature access,,31-03-2025 17:36:54,31-03-2025 17:36:54,0.038s,PASSED
delay(10),,Wait for 10 seconds,,31-03-2025 17:36:54,31-03-2025 17:37:04,10.008s,PASSED
"actualText = getText(findTestObject(""Object Repository/Repo/android.widget.TextView - Youve chosen to skip the email verification process. While you can explore the app as a guest, please note that certain features and functionalities may be limited""), 0)",,Capture the message about skipping email verification,,31-03-2025 17:37:04,31-03-2025 17:37:04,0.069s,PASSED
"expectedText = ""You've chosen to skip the email verification process. While you can explore the app as a guest, please note that certain features and functionalities may be limited.""",,Define the expected text,,31-03-2025 17:37:04,31-03-2025 17:37:04,0.000s,PASSED
assert actualText == expectedText,,Assert that the displayed message matches the expected text,,31-03-2025 17:37:04,31-03-2025 17:37:04,0.001s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.Button - Next (2)""), 0)",,"Verify that the ""Next"" button exists on the screen",,31-03-2025 17:37:04,31-03-2025 17:37:04,0.030s,PASSED
delay(10),,Wait for 10 seconds,,31-03-2025 17:37:04,31-03-2025 17:37:14,10.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (2)""), 0)",,"Tap the ""Next"" button to proceed further",,31-03-2025 17:37:14,31-03-2025 17:37:14,0.099s,PASSED
delay(10),,Wait for 10 seconds,,31-03-2025 17:37:14,31-03-2025 17:37:24,10.010s,PASSED
closeApplication(),,Close the application after completing the test,,31-03-2025 17:37:24,31-03-2025 17:37:25,1.392s,PASSED
closeBrowser(),,,,31-03-2025 17:37:25,31-03-2025 17:37:25,0.050s,PASSED
,,,,,,,
Test Cases/Login Owner OR Renter/C739_LoginOwnerOrRenter,,Verify that the bottom navbar is displayed correctly when the user is in a logged-in state,,31-03-2025 17:37:42,31-03-2025 17:42:20,4m - 38.280s,PASSED
"testData = findTestData(""Data Files/LogiNewUser"")",,"Retrieve test data from ""C739"" data file",,31-03-2025 17:37:42,31-03-2025 17:37:42,0.010s,PASSED
"email = testData.getValue(""email"", 1)",,Extract the email and password from the test data,,31-03-2025 17:37:42,31-03-2025 17:37:42,0.000s,PASSED
"password = testData.getValue(""password"", 1)",,,,31-03-2025 17:37:42,31-03-2025 17:37:42,0.000s,PASSED
"startApplication(""/Users/gv.vignesh/Downloads/WGR-Android-Automation/App Folder/app-debug.apk"", true)",,Launch the mobile application,,31-03-2025 17:37:42,31-03-2025 17:37:46,3.830s,PASSED
delay(10),,Wait for 10 seconds to allow the app to load,,31-03-2025 17:37:46,31-03-2025 17:37:56,10.007s,PASSED
