Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
WRMA Android Regression,,,,02-04-2025 12:37:39,02-04-2025 13:53:24,1h - 15m - 45.489s,PASSED
,,,,,,,
Test Cases/App Installation And Launching/C658-C667-C668_AppInstallationAndLaunching,,"Verify that the Intro Page opens correctly
Verify that the Term and Conditions in Guest Mode is displayed correctly
Verify that the Privacy Policy in Guest Mode is displayed correctly",,02-04-2025 12:37:39,02-04-2025 12:41:41,4m - 2.085s,PASSED
"startApplication(appUrl, true)",,Launch the application on the physical device,,02-04-2025 12:37:39,02-04-2025 12:39:07,1m - 27.699s,PASSED
delay(3),,Wait for 3 seconds for the app to load,,02-04-2025 12:39:07,02-04-2025 12:39:10,3.019s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - Youre Moments Away FromCustomized Vacation Experiences""), 0)",,"Verify the text ""You are Moments Away From Customized Vacation Experiences"" is present",,02-04-2025 12:39:10,02-04-2025 12:39:19,9.372s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 12:39:19,02-04-2025 12:39:22,3.012s,PASSED
"text = getText(findTestObject(""Object Repository/Repo/android.widget.TextView - Youre Moments Away FromCustomized Vacation Experiences""), 0)",,"Get the text ""You are Moments Away From Customized Vacation Experiences"" and print it",,02-04-2025 12:39:22,02-04-2025 12:39:23,0.955s,PASSED
"println(""Text: "" + text)",,,,02-04-2025 12:39:23,02-04-2025 12:39:23,0.009s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 12:39:23,02-04-2025 12:39:26,3.012s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Verify the ""Login or Sign Up"" button is present",,02-04-2025 12:39:26,02-04-2025 12:39:27,0.662s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 12:39:27,02-04-2025 12:39:30,3.011s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Verify the bottom navigation bar ""Home"" is present",,02-04-2025 12:39:30,02-04-2025 12:39:30,0.601s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 12:39:30,02-04-2025 12:39:33,3.011s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Verify the bottom navigation bar ""My Account"" is present",,02-04-2025 12:39:33,02-04-2025 12:39:34,0.670s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 12:39:34,02-04-2025 12:39:37,3.011s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Vacation More. Get More""), 0)",,"Tap on the non-clickable text ""Vacation More. Get More""",,02-04-2025 12:39:37,02-04-2025 12:39:38,0.820s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 12:39:38,02-04-2025 12:39:41,3.010s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Repo/android.widget.TextView - Vacation More. Get More""), 0)",,"Verify that tapping on ""Vacation More. Get More"" does not redirect to the next page",,02-04-2025 12:39:41,02-04-2025 12:39:42,0.690s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 12:39:42,02-04-2025 12:39:45,3.012s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Repo/android.widget.TextView - Explore Westgate Loyalty""), 0)",,"Verify the text ""Explore Westgate Loyalty"" is visible",,02-04-2025 12:39:45,02-04-2025 12:39:45,0.719s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 12:39:45,02-04-2025 12:39:48,3.011s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Continue as a Guest""), 0)",,"Tap on the clickable text ""Continue as a Guest""",,02-04-2025 12:39:48,02-04-2025 12:39:49,0.675s,PASSED
"isElementVisible = waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - Continue as a Guest""), 10)",,"Wait for the ""Continue as a Guest"" element to be present after tapping",,02-04-2025 12:39:49,02-04-2025 12:39:50,0.954s,PASSED
if (!(isElementVisible)),,Check if the element is visible and log the result,,02-04-2025 12:39:50,02-04-2025 12:39:50,0.000s,PASSED
else,,,,02-04-2025 12:39:50,02-04-2025 12:39:50,0.008s,PASSED
delay(10),,Wait for 15 seconds,,02-04-2025 12:39:50,02-04-2025 12:40:00,10.010s,PASSED
