Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Sprint-4,,,,28-04-2025 11:42:55,28-04-2025 12:22:53,39m - 58.124s,FAILED
,,,,,,,
Test Cases/Home Page/C753_LoggeOutState_Verification,,C753-Verify that the mandatory sections of the Home Page are displayed correctly in the logged-out state,,28-04-2025 11:42:55,28-04-2025 11:44:18,1m - 22.229s,PASSED
"startApplication(""/Users/gv.vignesh/Downloads/app-debug (2.99.69).apk"", true)",,Launch the mobile application from the specified APK file path and clear any previous data,,28-04-2025 11:42:55,28-04-2025 11:43:17,21.701s,PASSED
delay(10),,Wait for 10 seconds to allow the app to load completely,,28-04-2025 11:43:17,28-04-2025 11:43:27,10.020s,PASSED
"tap(findTestObject(""Object Repository/Carousel/android.widget.TextView - Home""), 0)",,Tap on the Home text view element in the application,,28-04-2025 11:43:27,28-04-2025 11:43:28,0.688s,PASSED
delay(15),,Wait for 15 seconds to allow the home screen to load,,28-04-2025 11:43:28,28-04-2025 11:43:43,15.010s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView""), 0)",,Verify that a text view element exists on the screen,,28-04-2025 11:43:43,28-04-2025 11:43:43,0.367s,PASSED
"swipe(800, 500, 100, 500)",,Perform a horizontal swipe gesture from right to left,,28-04-2025 11:43:43,28-04-2025 11:43:44,1.255s,PASSED
delay(10),,Wait for 10 seconds after swipe action,,28-04-2025 11:43:44,28-04-2025 11:43:55,10.011s,PASSED
"scrollToText(""recommended"")",,Scroll down to find text containing recommended,,28-04-2025 11:43:55,28-04-2025 11:44:01,6.934s,PASSED
delay(10),,Wait for 10 seconds after scrolling,,28-04-2025 11:44:01,28-04-2025 11:44:11,10.013s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - Login Now""), 0)",,Verify the Login Now text element exists on screen,,28-04-2025 11:44:11,28-04-2025 11:44:12,0.545s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - Book a Rental""), 0)",,Verify the Book a Rental text element exists on screen,,28-04-2025 11:44:12,28-04-2025 11:44:12,0.471s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - RECOMMENDED FOR YOU""), 0)",,Verify the RECOMMENDED FOR YOU text element exists on screen,,28-04-2025 11:44:12,28-04-2025 11:44:13,1.013s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - Home""), 0)",,Verify the Home text element exists on screen,,28-04-2025 11:44:13,28-04-2025 11:44:14,0.479s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - My Account""), 0)",,Verify the My Account text element exists on screen,,28-04-2025 11:44:14,28-04-2025 11:44:14,0.429s,PASSED
closeApplication(),,Close the application,,28-04-2025 11:44:14,28-04-2025 11:44:18,3.215s,PASSED
,,,,,,,
Test Cases/Home Page/C765_WRMA-342_Homepage_Verification_logged in,,C765-Verify that the mandatory sections of the Home Page are displayed correctly in the logged-in state,,28-04-2025 11:44:18,28-04-2025 11:47:47,3m - 29.091s,PASSED
"startApplication(""/Users/gv.vignesh/Downloads/app-debug (2.99.69).apk"", true)",,Launch the application from specified APK path with data clearing,,28-04-2025 11:44:18,28-04-2025 11:44:35,17.786s,PASSED
delay(10),,Wait 10 seconds for app initialization,,28-04-2025 11:44:35,28-04-2025 11:44:45,10.011s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Login or Sign Up (1)""), 0)",,Tap on Login or Sign Up button,,28-04-2025 11:44:45,28-04-2025 11:44:47,1.291s,PASSED
delay(10),,Wait 10 seconds for login screen to load,,28-04-2025 11:44:47,28-04-2025 11:44:57,10.012s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/android.widget.EditText (3)""), ""0425201TM@WG.COM"", 0)",,Enter email address in email field,,28-04-2025 11:44:57,28-04-2025 11:44:58,1.362s,PASSED
hideKeyboard(),,Hide the keyboard after email entry,,28-04-2025 11:44:58,28-04-2025 11:45:01,2.635s,PASSED
delay(10),,Wait 10 seconds before proceeding,,28-04-2025 11:45:01,28-04-2025 11:45:11,10.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Next (1)""), 0)",,Tap Next button to proceed to password screen,,28-04-2025 11:45:11,28-04-2025 11:45:11,0.597s,PASSED
delay(10),,Wait 10 seconds for password screen transition,,28-04-2025 11:45:11,28-04-2025 11:45:21,10.009s,PASSED
delay(30),,Extended wait (30s) for OAM login screen to fully load,,28-04-2025 11:45:21,28-04-2025 11:45:51,30.010s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (24)""), ""0425201TM@WG.COM"", 0)",,Re-enter email in OAM username field for verification,,28-04-2025 11:45:51,28-04-2025 11:45:52,0.728s,PASSED
hideKeyboard(),,Hide the keyboard after username entry,,28-04-2025 11:45:52,28-04-2025 11:45:54,2.283s,PASSED
delay(20),,Wait 20 seconds before password entry,,28-04-2025 11:45:54,28-04-2025 11:46:14,20.010s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (25)""), ""password"", 0)",,Enter password in password field,,28-04-2025 11:46:14,28-04-2025 11:46:15,0.568s,PASSED
hideKeyboard(),,Hide the keyboard after password entry,,28-04-2025 11:46:15,28-04-2025 11:46:17,2.269s,PASSED
delay(20),,Wait 20 seconds before final login attempt,,28-04-2025 11:46:17,28-04-2025 11:46:37,20.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.Button - LOGIN""), 0)",,Tap LOGIN button to complete authentication,,28-04-2025 11:46:37,28-04-2025 11:46:38,0.364s,PASSED
delay(20),,Wait 20 seconds for login completion and home screen load,,28-04-2025 11:46:38,28-04-2025 11:46:58,20.011s,PASSED
"tap(findTestObject(""Object Repository/Carousel/android.widget.TextView - Home""), 0)",,Tap on Home navigation button,,28-04-2025 11:46:58,28-04-2025 11:46:59,0.936s,PASSED
delay(15),,Wait 15 seconds for home screen content to load,,28-04-2025 11:46:59,28-04-2025 11:47:14,15.011s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView""), 0)",,Verify basic text view element exists on home screen,,28-04-2025 11:47:14,28-04-2025 11:47:15,0.942s,PASSED
"swipe(800, 500, 100, 500)",,Perform right-to-left swipe gesture on screen,,28-04-2025 11:47:15,28-04-2025 11:47:16,1.127s,PASSED
delay(10),,Wait 10 seconds after swipe action,,28-04-2025 11:47:16,28-04-2025 11:47:26,10.009s,PASSED
"scrollToText(""recommended"")",,Scroll down to find recommended section,,28-04-2025 11:47:26,28-04-2025 11:47:31,5.255s,PASSED
delay(10),,Wait 10 seconds after scrolling,,28-04-2025 11:47:31,28-04-2025 11:47:41,10.010s,PASSED
