Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
WRMA Android Regression,,,,01-04-2025 11:38:14,01-04-2025 12:20:47,42m - 33.142s,PASSED
,,,,,,,
Test Cases/App Installation And Launching/C658-C667-C668_AppInstallationAndLaunching,,"Verify that the Intro Page opens correctly
Verify that the Term and Conditions in Guest Mode is displayed correctly
Verify that the Privacy Policy in Guest Mode is displayed correctly",,01-04-2025 11:38:14,01-04-2025 11:41:07,2m - 53.211s,PASSED
"startApplication(appUrl, true)",,Launch the application on the physical device,,01-04-2025 11:38:14,01-04-2025 11:38:46,32.514s,PASSED
delay(3),,Wait for 3 seconds for the app to load,,01-04-2025 11:38:46,01-04-2025 11:38:49,3.017s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - Youre Moments Away FromCustomized Vacation Experiences""), 0)",,"Verify the text ""You are Moments Away From Customized Vacation Experiences"" is present",,01-04-2025 11:38:49,01-04-2025 11:38:53,3.871s,PASSED
delay(3),,Wait for 3 seconds,,01-04-2025 11:38:53,01-04-2025 11:38:56,3.011s,PASSED
"text = getText(findTestObject(""Object Repository/Repo/android.widget.TextView - Youre Moments Away FromCustomized Vacation Experiences""), 0)",,"Get the text ""You are Moments Away From Customized Vacation Experiences"" and print it",,01-04-2025 11:38:56,01-04-2025 11:38:57,0.420s,PASSED
"println(""Text: "" + text)",,,,01-04-2025 11:38:57,01-04-2025 11:38:57,0.008s,PASSED
delay(3),,Wait for 3 seconds,,01-04-2025 11:38:57,01-04-2025 11:39:00,3.011s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Verify the ""Login or Sign Up"" button is present",,01-04-2025 11:39:00,01-04-2025 11:39:00,0.233s,PASSED
delay(3),,Wait for 3 seconds,,01-04-2025 11:39:00,01-04-2025 11:39:03,3.011s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Verify the bottom navigation bar ""Home"" is present",,01-04-2025 11:39:03,01-04-2025 11:39:03,0.212s,PASSED
delay(3),,Wait for 3 seconds,,01-04-2025 11:39:03,01-04-2025 11:39:06,3.011s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Verify the bottom navigation bar ""My Account"" is present",,01-04-2025 11:39:06,01-04-2025 11:39:06,0.168s,PASSED
delay(3),,Wait for 3 seconds,,01-04-2025 11:39:06,01-04-2025 11:39:09,3.011s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Vacation More. Get More""), 0)",,"Tap on the non-clickable text ""Vacation More. Get More""",,01-04-2025 11:39:09,01-04-2025 11:39:10,0.349s,PASSED
delay(3),,Wait for 3 seconds,,01-04-2025 11:39:10,01-04-2025 11:39:13,3.010s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Repo/android.widget.TextView - Vacation More. Get More""), 0)",,"Verify that tapping on ""Vacation More. Get More"" does not redirect to the next page",,01-04-2025 11:39:13,01-04-2025 11:39:13,0.248s,PASSED
delay(3),,Wait for 3 seconds,,01-04-2025 11:39:13,01-04-2025 11:39:16,3.012s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Repo/android.widget.TextView - Explore Westgate Loyalty""), 0)",,"Verify the text ""Explore Westgate Loyalty"" is visible",,01-04-2025 11:39:16,01-04-2025 11:39:16,0.190s,PASSED
delay(3),,Wait for 3 seconds,,01-04-2025 11:39:16,01-04-2025 11:39:19,3.011s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Continue as a Guest""), 0)",,"Tap on the clickable text ""Continue as a Guest""",,01-04-2025 11:39:19,01-04-2025 11:39:19,0.204s,PASSED
"isElementVisible = waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - Continue as a Guest""), 10)",,"Wait for the ""Continue as a Guest"" element to be present after tapping",,01-04-2025 11:39:19,01-04-2025 11:39:20,0.152s,PASSED
if (!(isElementVisible)),,Check if the element is visible and log the result,,01-04-2025 11:39:20,01-04-2025 11:39:20,0.001s,PASSED
else,,,,01-04-2025 11:39:20,01-04-2025 11:39:20,0.007s,PASSED
delay(10),,Wait for 15 seconds,,01-04-2025 11:39:20,01-04-2025 11:39:30,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Tap on the menu button,,01-04-2025 11:39:30,01-04-2025 11:39:30,0.450s,PASSED
delay(30),,Wait for 30 seconds for the menu to open,,01-04-2025 11:39:30,01-04-2025 11:40:00,30.000s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Terms and Conditions-Menu""), 0)",,"Tap on the ""Terms and Conditions"" option in the menu",,01-04-2025 11:40:00,01-04-2025 11:40:01,1.188s,PASSED
delay(10),,,,01-04-2025 11:40:01,01-04-2025 11:40:11,10.005s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.view.View-Terms and conditions web""), 30, CONTINUE_ON_FAILURE))",,"Verify if the ""Terms and Conditions"" webview is present",,01-04-2025 11:40:11,01-04-2025 11:40:12,0.832s,PASSED
delay(10),,Wait for 30 seconds,,01-04-2025 11:40:12,01-04-2025 11:40:22,10.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.ImageButton-Cancel web""), 0)",,Tap on the cancel button to close the webview,,01-04-2025 11:40:22,01-04-2025 11:40:23,0.703s,PASSED
delay(15),,Wait for 15 seconds,,01-04-2025 11:40:23,01-04-2025 11:40:38,15.012s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Tap on the menu button again to open the menu fly-out,,01-04-2025 11:40:38,01-04-2025 11:40:38,0.328s,PASSED
delay(15),,Wait for 30 seconds for the menu to open,,01-04-2025 11:40:38,01-04-2025 11:40:53,15.011s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Privacy Policy-Menu""), 0)",,"Tap on the ""Privacy Policy"" option in the menu",,01-04-2025 11:40:53,01-04-2025 11:40:54,0.581s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - Privacy Policy-web""), 30, CONTINUE_ON_FAILURE))",,"Verify if the ""Privacy Policy"" webview is present",,01-04-2025 11:40:54,01-04-2025 11:41:01,7.776s,PASSED
closeApplication(),,Close the application successfully,,01-04-2025 11:41:01,01-04-2025 11:41:07,5.438s,PASSED
closeBrowser(),,,,01-04-2025 11:41:07,01-04-2025 11:41:07,0.046s,PASSED
,,,,,,,
Test Cases/Guest User Mode/C666-C719-C738_GuestUserMode,,"C666-Verify that the Settings in Guest Mode is displayed correctly
C719-Verify that the app version on the Settings menu in Guest Mode is correct
C738-Verify that the bottom navbar is displayed correctly when the user is in Guest state",,01-04-2025 11:41:07,01-04-2025 11:42:51,1m - 44.344s,PASSED
"startApplication(appUrl, true)",,Launch the Westgate mobile application,,01-04-2025 11:41:07,01-04-2025 11:41:34,26.916s,PASSED
delay(10),,Wait for the application to load completely,,01-04-2025 11:41:34,01-04-2025 11:41:44,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Continue as a Guest""), 0)",,"Navigate through initial screen by tapping ""Continue as a Guest""",,01-04-2025 11:41:44,01-04-2025 11:41:45,0.847s,PASSED
delay(10),,Wait for guest mode initialization,,01-04-2025 11:41:45,01-04-2025 11:41:55,10.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Open application menu,,01-04-2025 11:41:55,01-04-2025 11:41:55,0.493s,PASSED
delay(20),,Wait for menu to fully expand,,01-04-2025 11:41:55,01-04-2025 11:42:15,20.005s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TabWidget-Settings""), 0)",,Navigate to version information tab,,01-04-2025 11:42:15,01-04-2025 11:42:16,0.756s,PASSED
delay(10),,Wait for version information to load,,01-04-2025 11:42:16,01-04-2025 11:42:26,10.007s,PASSED
"actualVersionText = getText(findTestObject(""Object Repository/Repo/android.widget.Button - Version 2.81.111""), 0)",,Capture the actual version text,,01-04-2025 11:42:26,01-04-2025 11:42:27,0.754s,PASSED
"expectedVersionText = ""Version 2.81.111""",,Verify application version,,01-04-2025 11:42:27,01-04-2025 11:42:27,0.001s,PASSED
assert actualVersionText == expectedVersionText,,,,01-04-2025 11:42:27,01-04-2025 11:42:27,0.001s,PASSED
println(Version verification successful: $actualVersionText),,,,01-04-2025 11:42:27,01-04-2025 11:42:27,0.018s,PASSED
